DATE,TIME,BOROUGH,ZIP_CODE,LATITUDE,LONGITUDE,LOCATION,ON_STREET_NAME,CROSS_STREET_NAME,OFF_STREET_NAME,NUMBER_OF_PERSONS_INJURED,NUMBER_OF_PERSONS_KILLED,NUMBER_OF_PEDESTRIANS_INJURED,NUMBER_OF_PEDESTRIANS_KILLED,NUMBER_OF_CYCLIST_INJURED,NUMBER_OF_CYCLIST_KILLED,NUMBER_OF_MOTORIST_INJURED,NUMBER_OF_MOTORIST_KILLED,CONTRIBUTING_FACTOR_VEHICLE_1,CONTRIBUTING_FACTOR_VEHICLE_2,CONTRIBUTING_FACTOR_VEHICLE_3,CONTRIBUTING_FACTOR_VEHICLE_4,CONTRIBUTING_FACTOR_VEHICLE_5,UNIQUE_KEY,VEHICLE_TYPE_CODE_1,VEHICLE_TYPE_CODE_2,VEHICLE_TYPE_CODE_3,VEHICLE_TYPE_CODE_4,VEHICLE_TYPE_CODE_5
04/10/2018,8:30,BROOKLYN,11207,40.67637,-73.89804,"(40.67637, -73.89804)",,,50        SHEFFIELD AVENUE              ,0,0,0,0,0,0,0,0,Unspecified,,,,,3878074,SPORT UTILITY / STATION WAGON,,,,
04/10/2018,8:30,BROOKLYN,11215,40.66725,-73.99455,"(40.66725, -73.99455)",3 AVENUE                        ,16 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3878559,SPORT UTILITY / STATION WAGON,TK,,,
04/10/2018,8:30,BROOKLYN,11230,40.62421,-73.97014,"(40.62421, -73.97014)",,,614       AVENUE J                      ,0,0,0,0,0,0,0,0,Unspecified,,,,,3878326,VN,,,,
04/10/2018,8:30,QUEENS,11385,40.70326,-73.86474,"(40.70326, -73.86474)",MYRTLE AVENUE                   ,84 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3878068,TK,SPORT UTILITY / STATION WAGON,,,
04/10/2018,8:30,,,,,,FRANCIS LEWIS BOULEVARD         ,HARDING EXPRESSWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3878712,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/10/2018,8:30,,,40.824158,-73.87462,"(40.824158, -73.87462)",BRUCKNER EXPRESSWAY             ,,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,3878613,PASSENGER VEHICLE,TK,,,
04/10/2018,8:30,BRONX,10472,40.831085,-73.86909,"(40.831085, -73.86909)",ROSEDALE AVENUE                 ,WESTCHESTER AVENUE,,2,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,3878479,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/10/2018,8:35,BRONX,10454,40.804695,-73.92239,"(40.804695, -73.92239)",BRUCKNER BOULEVARD              ,BROWN PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3878465,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
04/10/2018,8:35,,,40.615753,-74.16224,"(40.615753, -74.16224)",,,144       LAMBERTS LANE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3878612,PASSENGER VEHICLE,PICK-UP TRUCK,,,
04/10/2018,8:40,BROOKLYN,11208,40.675404,-73.87192,"(40.675404, -73.87192)",PITKIN AVENUE                   ,EUCLID AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,3878114,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/10/2018,8:40,BROOKLYN,11225,40.658634,-73.951515,"(40.658634, -73.951515)",,,335       FENIMORE STREET               ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3879242,DP,,,,
04/10/2018,8:45,BROOKLYN,11214,40.596817,-73.99915,"(40.596817, -73.99915)",,,8855      BAY PARKWAY                   ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3878295,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/10/2018,8:45,,,40.89711,-73.88008,"(40.89711, -73.88008)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3878375,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/10/2018,8:45,,,40.73403,-73.995056,"(40.73403, -73.995056)",EAST 11 STREET                  ,,,1,0,1,0,0,0,0,0,Unspecified,,,,,3878707,SPORT UTILITY / STATION WAGON,,,,
04/10/2018,8:45,BROOKLYN,11229,40.597378,-73.94998,"(40.597378, -73.94998)",AVENUE V                        ,EAST 21 STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3878474,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/10/2018,8:47,,,40.608757,-74.038086,"(40.608757, -74.038086)",VERRAZANO BRIDGE UPPER          ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3878891,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/10/2018,8:50,MANHATTAN,10278,40.71415,-74.00341,"(40.71415, -74.00341)",LAFAYETTE STREET                ,DUANE STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3878599,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/10/2018,8:50,BROOKLYN,11226,40.641594,-73.959145,"(40.641594, -73.959145)",,,2015      DORCHESTER ROAD               ,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3878505,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/10/2018,8:50,,,40.666035,-73.7592,"(40.666035, -73.7592)",BELT PARKWAY                    ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3878454,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
04/10/2018,8:52,MANHATTAN,10016,40.744442,-73.979065,"(40.744442, -73.979065)",3 AVENUE                        ,EAST 32 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3878883,TAXI,,,,
04/10/2018,8:55,,,,,,BROADWAY                        ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3878750,PICK-UP TRUCK,PASSENGER VEHICLE,,,
04/10/2018,8:57,BROOKLYN,11219,40.63991,-74.00023,"(40.63991, -74.00023)",,,924       49 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3878332,SPORT UTILITY / STATION WAGON,,,,
04/10/2018,8:57,BROOKLYN,11223,40.595463,-73.967384,"(40.595463, -73.967384)",AVENUE V                        ,EAST 4 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3878564,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/10/2018,8:58,BROOKLYN,11215,40.67003,-73.97233,"(40.67003, -73.97233)",GARFIELD PLACE                  ,PROSPECT PARK WEST,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3878828,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/10/2018,9:00,BROOKLYN,11206,40.711964,-73.93748,"(40.711964, -73.93748)",,,293       MAUJER STREET                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3878343,SPORT UTILITY / STATION WAGON,,,,
04/10/2018,9:00,BROOKLYN,11225,40.669815,-73.94997,"(40.669815, -73.94997)",,,546       EASTERN PARKWAY               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3878125,SPORT UTILITY / STATION WAGON,,,,
04/10/2018,9:00,MANHATTAN,10016,40.746033,-73.9768,"(40.746033, -73.9768)",EAST 35 STREET                  ,QUEENS MIDTOWN TUNNEL EXIT,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3878872,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/10/2018,9:00,QUEENS,11101,40.74135,-73.937096,"(40.74135, -73.937096)",30 PLACE                        ,48 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3878679,SPORT UTILITY / STATION WAGON,,,,
04/10/2018,9:00,QUEENS,11378,40.723236,-73.912575,"(40.723236, -73.912575)",MAURICE AVENUE                  ,MASPETH AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3878055,PICK-UP TRUCK,BR,,,
04/10/2018,9:00,QUEENS,11385,40.7024,-73.8959,"(40.7024, -73.8959)",,,60-85     70 AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3878061,TK,PASSENGER VEHICLE,,,
04/10/2018,9:00,QUEENS,11433,40.68984,-73.78634,"(40.68984, -73.78634)",BREWER BOULEVARD                ,112 ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3878769,TR,SPORT UTILITY / STATION WAGON,,,
04/10/2018,9:00,,,,,,,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3878519,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/10/2018,9:05,QUEENS,11420,40.68005,-73.828835,"(40.68005, -73.828835)",,,109-11    111 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3878325,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/10/2018,9:08,MANHATTAN,10032,40.832684,-73.93968,"(40.832684, -73.93968)",WEST 158 STREET                 ,EDGECOMBE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3878732,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/10/2018,9:10,MANHATTAN,10018,40.756527,-73.994026,"(40.756527, -73.994026)",9 AVENUE                        ,WEST 39 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3878737,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/10/2018,9:10,MANHATTAN,10033,40.85045,-73.93667,"(40.85045, -73.93667)",WEST 181 STREET                 ,BENNETT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3878648,SPORT UTILITY / STATION WAGON,,,,
04/10/2018,9:12,BROOKLYN,11234,40.611637,-73.91287,"(40.611637, -73.91287)",STRICKLAND AVENUE               ,EAST 60 PLACE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3879828,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/10/2018,9:15,BRONX,10455,40.816555,-73.91677,"(40.816555, -73.91677)",3 AVENUE                        ,WESTCHESTER AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3878461,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/10/2018,9:15,,,40.66169,-73.88757,"(40.66169, -73.88757)",MILLER AVENUE                   ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3878110,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/10/2018,9:20,BRONX,10457,40.846863,-73.90142,"(40.846863, -73.90142)",WEBSTER AVENUE                  ,EAST 176 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,,,,,3878607,SPORT UTILITY / STATION WAGON,,,,
04/10/2018,9:20,QUEENS,11385,,,,CYPRESS HILLS STREET            ,CYPRESS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3878060,PICK-UP TRUCK,PASSENGER VEHICLE,,,
04/10/2018,9:20,,,40.765125,-73.952126,"(40.765125, -73.952126)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3879645,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/10/2018,9:21,QUEENS,11369,40.760906,-73.87295,"(40.760906, -73.87295)",96 STREET                       ,30 AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3878501,TAXI,TAXI,,,
04/10/2018,9:22,BROOKLYN,11215,40.66835,-73.99041,"(40.66835, -73.99041)",,,500       4 AVENUE                      ,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3879312,SPORT UTILITY / STATION WAGON,BICYCLE,,,
04/10/2018,9:30,BROOKLYN,11215,40.673634,-73.97748,"(40.673634, -73.97748)",,,736       CARROLL STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3878524,TK,PICK-UP TRUCK,,,
04/10/2018,9:30,MANHATTAN,10036,40.75484,-73.98412,"(40.75484, -73.98412)",WEST 42 STREET                  ,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3879517,SPORT UTILITY / STATION WAGON,BU,,,
04/10/2018,9:30,QUEENS,11374,40.728474,-73.85174,"(40.728474, -73.85174)",102 STREET                      ,66 ROAD,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3878185,AM,AM,,,
04/10/2018,9:30,MANHATTAN,10016,40.743702,-73.97332,"(40.743702, -73.97332)",,,401       EAST 34 STREET                ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3878617,PASSENGER VEHICLE,,,,
04/10/2018,9:33,,,40.73398,-73.99095,"(40.73398, -73.99095)",BROADWAY                        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3878711,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/10/2018,9:36,BRONX,10467,40.88438,-73.860176,"(40.88438, -73.860176)",,,770       EAST 221 STREET               ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3878704,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/10/2018,9:38,MANHATTAN,10172,,,,PARK AVENUE                     ,EAST 48 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3878475,PASSENGER VEHICLE,TAXI,,,
04/10/2018,9:40,BROOKLYN,11223,40.600655,-73.96601,"(40.600655, -73.96601)",,,1987      OCEAN PARKWAY                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3878563,PASSENGER VEHICLE,PICK-UP TRUCK,,,
04/10/2018,9:40,,,40.605568,-74.03118,"(40.605568, -74.03118)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3878322,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/10/2018,9:40,,,40.763245,-73.75806,"(40.763245, -73.75806)",CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unsafe Lane Changing,,,,3878645,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/10/2018,9:44,,,40.604153,-74.05198,"(40.604153, -74.05198)",VERRAZANO BRIDGE UPPER          ,,,3,0,0,0,0,0,3,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,,3879393,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,
04/10/2018,9:45,,,40.74163,-73.95306,"(40.74163, -73.95306)",QUEENS MIDTOWN TUNNEL           ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3878990,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/10/2018,9:49,STATEN ISLAND,10306,40.579475,-74.100685,"(40.579475, -74.100685)",,,2083      HYLAN BOULEVARD               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3878084,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/10/2018,9:50,BROOKLYN,11212,40.66077,-73.91975,"(40.66077, -73.91975)",ROCKAWAY PARKWAY                ,KINGS HIGHWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3878525,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/10/2018,9:55,BROOKLYN,11239,,,,,,590       GATEWAY DRIVE                 ,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,3878075,TK,PASSENGER VEHICLE,,,
04/09/2018,0:00,BRONX,10453,40.849667,-73.90802,"(40.849667, -73.90802)",MORRIS AVENUE                   ,EAST 177 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3877452,SPORT UTILITY / STATION WAGON,,,,
04/09/2018,0:00,BRONX,10454,40.80565,-73.92062,"(40.80565, -73.92062)",EAST 135 STREET                 ,BROOK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3877525,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/09/2018,0:00,BROOKLYN,11236,40.64425,-73.9037,"(40.64425, -73.9037)",,,9527      GLENWOOD ROAD                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3877640,SPORT UTILITY / STATION WAGON,,,,
04/09/2018,0:00,MANHATTAN,10009,40.7276,-73.98531,"(40.7276, -73.98531)",1 AVENUE                        ,SAINT MARKS PLACE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Reaction to Other Uninvolved Vehicle,,,,3877683,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/09/2018,0:00,MANHATTAN,10013,40.722973,-74.01165,"(40.722973, -74.01165)",WEST STREET                     ,VESTRY STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3878756,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
04/09/2018,0:00,MANHATTAN,10036,40.758503,-73.99284,"(40.758503, -73.99284)",,,400       WEST 42 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3878728,PASSENGER VEHICLE,DP,,,
04/09/2018,0:00,QUEENS,11354,40.765266,-73.81517,"(40.765266, -73.81517)",150 STREET                      ,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Backing Unsafely,Passing or Lane Usage Improper,,,,3878020,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/09/2018,0:00,BRONX,10457,40.848927,-73.88816,"(40.848927, -73.88816)",EAST 181 STREET                 ,CROTONA AVENUE,,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,3878714,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/09/2018,0:03,,,40.749172,-73.967026,"(40.749172, -73.967026)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3877914,SPORT UTILITY / STATION WAGON,,,,
04/09/2018,0:05,,,40.680134,-73.86054,"(40.680134, -73.86054)",101 AVENUE                      ,77 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3876886,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/09/2018,0:15,MANHATTAN,10002,40.716873,-73.989685,"(40.716873, -73.989685)",,,345       GRAND STREET                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3876935,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/09/2018,0:25,,,40.847897,-73.94523,"(40.847897, -73.94523)",HENRY HUDSON PARKWAY            ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3876674,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/09/2018,0:30,MANHATTAN,10027,40.80777,-73.94549,"(40.80777, -73.94549)",WEST 125 STREET                 ,LENOX AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3877488,tow t,,,,
04/09/2018,0:45,,,40.666,-73.99578,"(40.666, -73.99578)",GOWANUS RAMP                    ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3876697,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/09/2018,0:46,,,40.588795,-74.16054,"(40.588795, -74.16054)",,,207       MERRYMOUNT STREET             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3877603,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/09/2018,0:50,QUEENS,11101,40.753468,-73.91355,"(40.753468, -73.91355)",49 STREET                       ,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3876897,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/09/2018,0:50,,,40.71217,-74.00557,"(40.71217, -74.00557)",BROOKLYN BRIDGE                 ,PARK ROW,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,,,,3878513,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/09/2018,10:00,BRONX,10471,40.90073,-73.90198,"(40.90073, -73.90198)",FIELDSTON ROAD                  ,WEST 253 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3878462,PASSENGER VEHICLE,,,,
04/09/2018,10:00,BROOKLYN,11204,40.613884,-73.99683,"(40.613884, -73.99683)",,,1770      BAY RIDGE PARKWAY             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3878288,PASSENGER VEHICLE,,,,
04/09/2018,10:00,BROOKLYN,11237,40.705147,-73.92192,"(40.705147, -73.92192)",,,1298      WILLOUGHBY AVENUE             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3877685,FB,PASSENGER VEHICLE,,,
04/09/2018,10:00,MANHATTAN,10005,40.70633,-74.0094,"(40.70633, -74.0094)",,,48        WALL STREET                   ,0,0,0,0,0,0,0,0,Oversized Vehicle,,,,,3877687,TK,,,,
04/09/2018,10:00,QUEENS,11105,40.777386,-73.913574,"(40.777386, -73.913574)",,,22-29     27 STREET                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3879639,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
04/09/2018,10:00,QUEENS,11368,40.740574,-73.85856,"(40.740574, -73.85856)",,,54-22     102 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,,,,,3878433,PASSENGER VEHICLE,,,,
04/09/2018,10:00,QUEENS,11421,40.697556,-73.852776,"(40.697556, -73.852776)",WOODHAVEN BOULEVARD             ,PARK LANE SOUTH,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3877790,PASSENGER VEHICLE,TK,,,
04/09/2018,10:00,QUEENS,11429,40.702496,-73.74801,"(40.702496, -73.74801)",,,113-44    207 STREET                    ,0,0,0,0,0,0,0,0,,,,,,3877924,,,,,
04/09/2018,10:00,,,40.852306,-73.89811,"(40.852306, -73.89811)",EAST 180 STREET                 ,WEBSTER AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3878240,PASSENGER VEHICLE,PICK-UP TRUCK,,,
04/09/2018,10:00,,,,,,GRAND CENTRAL PARKWAY           ,UNION 105 TURNPIKE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3877921,PASSENGER VEHICLE,,,,
04/09/2018,10:10,,,40.80398,-73.831085,"(40.80398, -73.831085)",BRONX WHITESTONE BRIDGE         ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3878516,LL,LL,,,
04/09/2018,10:11,,,40.86268,-73.90905,"(40.86268, -73.90905)",WEST FORDHAM ROAD               ,SEDGWICK AVENUE,,3,0,0,0,0,0,3,0,Failure to Yield Right-of-Way,Unsafe Speed,,,,3879710,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/09/2018,10:12,BRONX,10454,40.80393,-73.90547,"(40.80393, -73.90547)",EAST 141 STREET                 ,LOCUST AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3877801,SPORT UTILITY / STATION WAGON,,,,
04/09/2018,10:15,BRONX,10459,40.81989,-73.892525,"(40.81989, -73.892525)",,,916       SOUTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3877785,PASSENGER VEHICLE,TK,,,
04/09/2018,10:15,BROOKLYN,11232,40.655743,-73.99927,"(40.655743, -73.99927)",31 STREET                       ,5 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3877799,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
04/09/2018,10:15,,,40.831196,-73.90026,"(40.831196, -73.90026)",EAST 169 STREET                 ,BOSTON ROAD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3877675,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/09/2018,10:15,,,40.611298,-74.17637,"(40.611298, -74.17637)",,,1150      SOUTH AVENUE                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3877999,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/09/2018,10:16,,,40.8665,-73.872055,"(40.8665, -73.872055)",BRONX RIVER PARKWAY             ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3878387,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/09/2018,10:19,,,40.833088,-73.91904,"(40.833088, -73.91904)",GRAND CONCOURSE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3877941,PICK-UP TRUCK,PASSENGER VEHICLE,,,
04/09/2018,10:20,MANHATTAN,10016,40.749485,-73.97539,"(40.749485, -73.97539)",3 AVENUE                        ,EAST 40 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3877918,DP,PASSENGER VEHICLE,,,
04/09/2018,10:20,QUEENS,11375,40.727024,-73.84889,"(40.727024, -73.84889)",67 DRIVE                        ,YELLOWSTONE BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3877817,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/09/2018,10:25,BROOKLYN,11211,40.7163,-73.95822,"(40.7163, -73.95822)",,,165       NORTH 5 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3878235,LL,SPORT UTILITY / STATION WAGON,,,
04/09/2018,10:25,BROOKLYN,11220,40.643425,-74.01207,"(40.643425, -74.01207)",53 STREET                       ,5 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3877793,SPORT UTILITY / STATION WAGON,,,,
04/09/2018,10:25,BROOKLYN,11224,40.577934,-73.97964,"(40.577934, -73.97964)",,,2840      WEST 12 STREET                ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3877650,TK,SPORT UTILITY / STATION WAGON,,,
04/09/2018,10:25,,,40.689102,-73.94507,"(40.689102, -73.94507)",GREENE AVENUE                   ,,,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3878424,BICYCLE,,,,
04/09/2018,10:26,,,40.638454,-73.99931,"(40.638454, -73.99931)",10 AVENUE                       ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3877662,SPORT UTILITY / STATION WAGON,,,,
04/09/2018,10:30,BROOKLYN,11233,40.670895,-73.91405,"(40.670895, -73.91405)",BOYLAND STREET                  ,EAST NEW YORK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3877908,PASSENGER VEHICLE,,,,
04/09/2018,10:30,MANHATTAN,10002,40.712673,-73.98975,"(40.712673, -73.98975)",,,201       MADISON STREET                ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,,,,,3878183,TK,SPORT UTILITY / STATION WAGON,,,
04/09/2018,10:30,MANHATTAN,10034,40.86446,-73.91895,"(40.86446, -73.91895)",WEST 207 STREET                 ,10 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Passing or Lane Usage Improper,,,,3878633,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
